OG,FG,ABV,IBU,Color,Efficiency,SugarScale,BrewMethod,Style
1.068,1.015,6.93,65.27,7.69,57.0,Specific Gravity,All Grain,American IPA
1.055,1.0090000000000001,6.04,37.82,7.59,70.0,Specific Gravity,All Grain,American Pale Ale
1.067,1.0170000000000001,6.56,79.86,6.93,70.0,Specific Gravity,BIAB,American IPA
1.045,1.013,4.21,39.88,3.49,75.0,Specific Gravity,All Grain,American IPA
1.055,1.012,5.64,25.46,13.98,75.0,Specific Gravity,BIAB,American Amber Ale
1.063,1.016,6.24,42.86,22.79,70.0,Specific Gravity,All Grain,American Amber Ale
1.064,1.014,6.63,64.2,7.31,70.0,Specific Gravity,All Grain,American IPA
1.054,1.014,5.34,25.12,4.46,77.0,Specific Gravity,All Grain,American Pale Ale
1.07,1.0170000000000001,7.04,30.2,6.14,68.0,Specific Gravity,Partial Mash,California Common Beer
1.053,1.015,4.96,25.81,9.56,35.0,Specific Gravity,extract,American Amber Ale
15.4202,4.00985,6.19,16.63,5.04,70.0,Plato,All Grain,Weissbier
1.067,1.018,6.51,40.58,8.45,69.0,Specific Gravity,BIAB,American Pale Ale
1.055,1.011,5.81,17.3,5.35,80.0,Specific Gravity,All Grain,American Pale Ale
1.051,1.01,5.38,35.25,18.07,35.0,Specific Gravity,extract,American Brown Ale
1.058,1.013,5.85,67.5,8.9,75.0,Specific Gravity,All Grain,American IPA
1.055,1.013,5.53,36.28,22.33,74.0,Specific Gravity,All Grain,American Brown Ale
1.053,1.01,5.61,80.92,10.33,35.0,Specific Gravity,extract,American IPA
1.0759999999999998,1.0170000000000001,7.7,49.69,24.5,94.0,Specific Gravity,All Grain,American Brown Ale
1.055,1.015,5.27,51.81,10.44,35.0,Specific Gravity,Partial Mash,American Pale Ale
1.0490000000000002,1.012,4.84,36.27,8.83,75.0,Specific Gravity,All Grain,California Common Beer
1.089,1.028,8.03,97.75,47.77,35.0,Specific Gravity,extract,American Stout
1.048,1.011,4.78,76.86,14.95,70.0,Specific Gravity,All Grain,American Amber Ale
1.041,1.0090000000000001,4.24,29.46,9.64,70.0,Specific Gravity,All Grain,American Light Lager
1.058,1.0170000000000001,5.3,30.81,50.0,75.0,Specific Gravity,All Grain,American Stout
1.062,1.013,6.32,58.93,9.38,75.0,Specific Gravity,BIAB,American IPA
1.054,1.014,5.32,19.81,3.38,65.0,Specific Gravity,BIAB,Weissbier
1.069,1.018,7.09,182.76,3.83,70.0,Specific Gravity,All Grain,Double IPA
1.065,1.01,7.53,23.49,3.61,70.0,Specific Gravity,All Grain,American IPA
1.043,1.011,4.22,25.0,8.6,70.0,Specific Gravity,All Grain,American IPA
1.052,1.011,5.47,28.03,15.62,75.0,Specific Gravity,All Grain,Irish Red Ale
1.048,1.013,4.63,32.84,10.6,35.0,Specific Gravity,extract,Irish Red Ale
1.056,1.014,5.49,52.95,5.57,70.0,Specific Gravity,All Grain,American Pale Ale
1.0490000000000002,1.011,5.03,16.12,3.84,75.0,Specific Gravity,All Grain,Witbier
1.054,1.01,5.83,26.02,12.01,70.0,Specific Gravity,All Grain,Saison
1.047,1.0090000000000001,5.05,0.0,7.12,70.0,Specific Gravity,All Grain,American IPA
1.067,1.021,6.05,46.12,9.35,75.0,Specific Gravity,All Grain,American IPA
1.047,1.0090000000000001,4.95,34.92,6.86,35.0,Specific Gravity,extract,Blonde Ale
1.057,1.01,6.15,27.74,7.33,75.0,Specific Gravity,BIAB,American Pale Ale
1.072,1.014,7.64,70.74,6.17,65.0,Specific Gravity,BIAB,American IPA
1.133,1.0490000000000002,11.03,60.28,45.21,75.0,Specific Gravity,All Grain,Russian Imperial Stout
1.051,1.013,5.01,18.42,3.86,35.0,Specific Gravity,extract,Kölsch
1.064,1.013,6.63,65.1,6.53,70.0,Specific Gravity,All Grain,American IPA
1.062,1.006,7.28,49.1,4.86,65.0,Specific Gravity,All Grain,Saison
1.05,1.013,4.93,117.81,4.66,35.0,Specific Gravity,extract,American Pale Ale
1.0590000000000002,1.0170000000000001,5.41,29.78,27.27,70.0,Specific Gravity,All Grain,American Brown Ale
1.052,1.014,5.1,26.12,16.93,35.0,Specific Gravity,extract,American Amber Ale
1.064,1.0170000000000001,6.27,97.18,5.79,67.0,Specific Gravity,BIAB,American IPA
1.048,1.013,4.68,0.0,6.9,75.0,Specific Gravity,All Grain,California Common Beer
1.0659999999999998,1.0170000000000001,6.4,4.2,5.05,79.0,Specific Gravity,All Grain,Weissbier
1.063,1.015,6.29,94.37,7.25,35.0,Specific Gravity,extract,American IPA
1.044,1.012,4.26,57.8,6.55,70.0,Specific Gravity,All Grain,American IPA
1.067,1.015,6.9,63.51,11.11,60.0,Specific Gravity,All Grain,American IPA
1.088,1.0170000000000001,9.3,15.74,28.72,75.0,Specific Gravity,All Grain,American Brown Ale
1.037,1.0090000000000001,3.6,133.59,12.6,35.0,Specific Gravity,All Grain,American Amber Ale
1.055,1.01,5.82,67.04,39.45,35.0,Specific Gravity,extract,American Stout
1.041,1.01,4.02,18.47,50.0,35.0,Specific Gravity,All Grain,American Light Lager
1.064,1.012,6.76,54.14,6.37,70.0,Specific Gravity,BIAB,American IPA
1.05,1.012,5.04,21.03,3.74,60.0,Specific Gravity,All Grain,Weissbier
1.055,1.011,5.87,40.98,30.16,80.0,Specific Gravity,All Grain,Oatmeal Stout
1.056,1.011,5.84,61.6,7.76,70.0,Specific Gravity,All Grain,American IPA
1.061,1.012,6.46,44.63,8.61,70.0,Specific Gravity,All Grain,American Pale Ale
1.074,1.012,8.08,66.58,14.4,85.0,Specific Gravity,All Grain,Imperial IPA
1.06,1.015,5.96,43.89,36.02,72.0,Specific Gravity,All Grain,Oatmeal Stout
1.052,1.012,5.25,28.15,6.8,93.0,Specific Gravity,All Grain,American Pale Ale
1.072,1.015,7.5,117.28,5.42,70.0,Specific Gravity,All Grain,American IPA
1.05,1.0070000000000001,5.79,11.58,7.99,70.0,Specific Gravity,All Grain,Witbier
1.0759999999999998,1.015,8.03,47.56,7.54,80.0,Specific Gravity,All Grain,American IPA
1.061,1.015,6.0,30.0,41.59,53.0,Specific Gravity,All Grain,Oatmeal Stout
1.055,1.01,5.97,17.58,4.04,70.0,Specific Gravity,All Grain,Saison
1.062,1.013,6.39,56.59,6.74,74.0,Specific Gravity,BIAB,American IPA
1.065,1.015,6.49,67.45,10.6,65.0,Specific Gravity,All Grain,American IPA
1.047,1.011,4.82,37.37,11.15,65.0,Specific Gravity,All Grain,American Amber Ale
1.058,1.016,5.52,43.35,10.03,70.0,Specific Gravity,All Grain,American Pale Ale
1.06,1.0070000000000001,6.91,31.58,4.25,75.0,Specific Gravity,All Grain,Saison
1.113,1.036,10.23,28.97,9.51,35.0,Specific Gravity,extract,American IPA
1.063,1.011,6.87,99.72,12.83,70.0,Specific Gravity,All Grain,American Light Lager
1.056,1.011,5.99,65.19,6.17,61.0,Specific Gravity,All Grain,American IPA
1.062,1.0190000000000001,5.59,54.86,4.51,35.0,Specific Gravity,extract,American IPA
1.072,1.02,6.8,17.0,9.51,65.0,Specific Gravity,BIAB,American IPA
1.081,1.01,9.33,135.66,7.24,68.0,Specific Gravity,All Grain,American IPA
1.064,1.014,6.47,62.62,3.88,80.0,Specific Gravity,All Grain,American IPA
1.043,1.008,4.48,33.27,5.34,70.0,Specific Gravity,BIAB,Blonde Ale
1.052,1.013,5.14,36.41,14.32,70.0,Specific Gravity,All Grain,California Common Beer
1.048,1.008,5.28,30.91,9.47,75.0,Specific Gravity,All Grain,American Pale Ale
1.057,1.011,6.03,82.08,6.61,82.0,Specific Gravity,All Grain,American Light Lager
1.055,1.014,5.44,109.04,9.28,60.0,Specific Gravity,All Grain,American Pale Ale
1.08,1.016,8.32,96.83,8.93,58.0,Specific Gravity,BIAB,Double IPA
1.068,1.015,6.87,88.79,4.83,67.0,Specific Gravity,All Grain,American IPA
1.053,1.015,4.98,32.49,17.76,70.0,Specific Gravity,All Grain,American Amber Ale
1.068,1.0170000000000001,7.05,71.76,32.64,70.0,Specific Gravity,All Grain,American IPA
1.043,1.011,4.26,0.0,2.93,70.0,Specific Gravity,BIAB,American Light Lager
1.053,1.008,5.83,59.58,3.35,84.0,Specific Gravity,All Grain,American Pale Ale
1.088,1.02,8.95,54.85,18.28,70.0,Specific Gravity,BIAB,American Light Lager
1.041,1.01,4.15,22.43,4.78,75.0,Specific Gravity,BIAB,American Light Lager
1.069,1.016,6.96,26.04,39.77,70.0,Specific Gravity,All Grain,American Stout
1.107,1.026,10.62,68.0,35.51,65.0,Specific Gravity,All Grain,Russian Imperial Stout
1.052,1.008,5.78,86.91,5.61,77.0,Specific Gravity,All Grain,American IPA
1.052,1.012,5.37,53.43,14.74,35.0,Specific Gravity,extract,American Amber Ale
1.061,1.0090000000000001,6.83,0.0,27.31,70.0,Specific Gravity,All Grain,Saison
1.07,1.016,7.05,103.75,5.05,71.0,Specific Gravity,All Grain,American IPA
1.053,1.0090000000000001,5.73,22.35,3.84,65.0,Specific Gravity,All Grain,American Light Lager
1.052,1.012,5.19,0.0,3.75,75.0,Specific Gravity,All Grain,American Pale Ale
1.056,1.011,5.94,61.87,9.66,35.0,Specific Gravity,extract,American Pale Ale
1.063,1.0170000000000001,6.1,18.01,14.24,70.0,Specific Gravity,All Grain,American Brown Ale
1.087,1.023,8.52,43.19,30.63,72.0,Specific Gravity,All Grain,American Brown Ale
1.048,1.0090000000000001,5.15,25.62,8.58,35.0,Specific Gravity,extract,American Light Lager
1.08,1.018,8.1,0.0,5.94,70.0,Specific Gravity,BIAB,American Light Lager
1.048,1.0090000000000001,5.04,12.56,3.7,70.0,Specific Gravity,BIAB,Blonde Ale
1.05,1.011,5.14,34.69,7.57,75.0,Specific Gravity,All Grain,American Pale Ale
1.053,1.01,5.68,44.16,7.98,78.0,Specific Gravity,All Grain,American Pale Ale
1.0490000000000002,1.015,4.53,42.94,4.01,60.0,Specific Gravity,All Grain,Weizen/Weissbier
1.044,1.012,4.21,23.54,3.81,86.0,Specific Gravity,BIAB,Kölsch
10.3224,2.24076,4.28,17.51,5.16,60.0,Plato,All Grain,Blonde Ale
1.07,1.016,7.2,99.08,7.6,72.0,Specific Gravity,All Grain,American IPA
1.0590000000000002,1.012,6.12,41.01,6.97,70.0,Specific Gravity,All Grain,American Pale Ale
1.0659999999999998,1.0170000000000001,6.37,43.14,38.1,65.0,Specific Gravity,All Grain,Sweet Stout
1.06,1.015,5.88,41.5,12.22,75.0,Specific Gravity,All Grain,American Pale Ale
1.053,1.0090000000000001,5.84,44.1,15.61,75.0,Specific Gravity,All Grain,American Amber Ale
1.062,1.012,6.58,97.56,9.86,73.0,Specific Gravity,BIAB,American IPA
1.045,1.01,4.49,53.38,6.97,35.0,Specific Gravity,extract,American IPA
1.054,1.0170000000000001,4.86,60.92,9.24,70.0,Specific Gravity,BIAB,American Pale Ale
1.058,1.012,6.05,30.12,17.47,70.0,Specific Gravity,All Grain,American Amber Ale
1.0759999999999998,1.014,8.06,112.0,8.82,70.0,Specific Gravity,All Grain,American IPA
1.0490000000000002,1.011,4.96,21.49,3.92,75.0,Specific Gravity,All Grain,Blonde Ale
1.064,1.014,6.56,42.69,26.33,70.0,Specific Gravity,All Grain,American Brown Ale
1.092,1.022,9.15,72.65,42.82,75.0,Specific Gravity,All Grain,Russian Imperial Stout
1.048,1.0090000000000001,5.13,12.84,6.56,70.0,Specific Gravity,All Grain,Blonde Ale
1.058,1.0090000000000001,6.4,36.1,6.24,35.0,Specific Gravity,All Grain,Saison
1.052,1.013,5.13,14.0,4.36,75.0,Specific Gravity,All Grain,Weissbier
1.088,1.021,8.81,164.99,9.5,75.0,Specific Gravity,All Grain,American IPA
1.081,1.0190000000000001,8.08,39.16,20.15,65.0,Specific Gravity,BIAB,American Amber Ale
1.0590000000000002,1.014,5.96,26.2,15.23,70.0,Specific Gravity,All Grain,Irish Red Ale
1.06,1.013,6.14,27.36,5.31,75.0,Specific Gravity,All Grain,American Pale Ale
1.055,1.013,5.51,19.86,14.49,70.0,Specific Gravity,All Grain,American Amber Ale
1.071,1.0190000000000001,6.81,43.96,37.69,70.0,Specific Gravity,All Grain,Oatmeal Stout
1.0490000000000002,1.012,4.85,18.77,6.14,70.0,Specific Gravity,All Grain,Blonde Ale
1.064,1.018,5.93,106.21,5.24,35.0,Specific Gravity,Partial Mash,American IPA
1.064,1.011,6.94,62.95,8.25,83.0,Specific Gravity,All Grain,American IPA
1.045,1.012,4.44,25.53,8.84,35.0,Specific Gravity,Partial Mash,California Common Beer
1.064,1.011,6.98,328.96,6.52,60.0,Specific Gravity,All Grain,American IPA
1.051,1.014,4.9,11.36,3.48,75.0,Specific Gravity,All Grain,Weizen/Weissbier
1.063,1.012,6.69,31.48,40.0,41.0,Specific Gravity,All Grain,American Stout
1.08,1.02,7.89,19.29,24.69,60.0,Specific Gravity,All Grain,Irish Red Ale
11.0584,2.5032900000000002,4.55,37.31,9.35,70.0,Plato,All Grain,American Pale Ale
1.07,1.02,6.55,75.99,12.3,65.0,Specific Gravity,All Grain,American IPA
1.07,1.018,6.88,52.71,4.69,60.0,Specific Gravity,All Grain,Double IPA
1.055,1.011,5.78,64.97,9.21,65.0,Specific Gravity,All Grain,American IPA
1.06,1.01,6.52,52.45,10.5,70.0,Specific Gravity,BIAB,American IPA
1.056,1.01,6.05,38.33,40.74,60.0,Specific Gravity,All Grain,Robust Porter
1.053,1.013,5.29,91.9,6.72,65.0,Specific Gravity,All Grain,American Pale Ale
1.082,1.021,8.02,151.67,5.53,60.0,Specific Gravity,BIAB,American IPA
1.055,1.014,5.39,62.07,8.63,75.0,Specific Gravity,BIAB,American IPA
1.0590000000000002,1.014,5.93,40.07,25.56,70.0,Specific Gravity,All Grain,Oatmeal Stout
1.05,1.01,5.34,40.44,17.2,35.0,Specific Gravity,extract,American Amber Ale
1.07,1.0170000000000001,6.87,40.91,10.19,70.0,Specific Gravity,All Grain,American Light Lager
1.069,1.014,7.24,94.02,7.34,35.0,Specific Gravity,extract,American IPA
1.054,1.012,5.43,44.44,8.24,75.0,Specific Gravity,All Grain,American Pale Ale
1.093,1.026,8.89,178.43,8.37,80.0,Specific Gravity,Partial Mash,American IPA
1.064,1.016,6.34,21.82,13.74,75.0,Specific Gravity,All Grain,California Common Beer
1.045,1.01,4.6,54.33,11.65,47.0,Specific Gravity,All Grain,American Pale Ale
1.065,1.011,7.43,59.23,10.74,65.0,Specific Gravity,All Grain,American IPA
1.071,1.016,7.24,69.98,9.05,35.0,Specific Gravity,extract,American IPA
1.083,1.023,7.92,73.41,6.32,63.0,Specific Gravity,All Grain,American IPA
1.05,1.0090000000000001,5.38,20.07,6.27,70.0,Specific Gravity,All Grain,Saison
1.093,1.026,8.73,70.66,50.0,70.0,Specific Gravity,All Grain,Russian Imperial Stout
1.041,1.0070000000000001,4.41,56.16,7.58,60.0,Specific Gravity,BIAB,American Pale Ale
1.0590000000000002,1.011,6.27,62.19,4.09,35.0,Specific Gravity,extract,American Light Lager
1.056,1.013,5.71,31.67,5.07,76.0,Specific Gravity,BIAB,American Pale Ale
1.06,1.014,5.96,36.39,3.94,85.0,Specific Gravity,extract,Witbier
1.053,1.01,5.65,71.15,3.98,70.0,Specific Gravity,BIAB,American IPA
1.072,1.013,7.8,114.96,6.57,70.0,Specific Gravity,All Grain,American IPA
1.073,1.018,7.2,122.99,12.73,69.0,Specific Gravity,All Grain,Imperial IPA
1.079,1.014,8.56,108.69,5.12,70.0,Specific Gravity,BIAB,Double IPA
1.071,1.022,6.38,56.56,38.44,35.0,Specific Gravity,extract,American Stout
1.065,1.015,6.56,83.73,10.95,35.0,Specific Gravity,extract,American IPA
1.077,1.021,7.24,32.83,38.88,70.0,Specific Gravity,All Grain,Robust Porter
1.055,1.014,5.43,24.96,6.46,70.0,Specific Gravity,All Grain,Saison
1.082,1.014,8.94,65.76,8.29,70.0,Specific Gravity,All Grain,Imperial IPA
1.048,1.012,4.65,13.93,4.03,68.0,Specific Gravity,All Grain,Weissbier
1.065,1.02,5.95,102.28,8.85,55.0,Specific Gravity,All Grain,American IPA
1.067,1.011,7.36,93.03,10.61,75.0,Specific Gravity,All Grain,American IPA
1.06,1.014,6.06,41.47,10.62,79.0,Specific Gravity,All Grain,American Pale Ale
1.05,1.011,5.14,27.19,6.0,35.0,Specific Gravity,extract,Saison
1.079,1.0270000000000001,6.89,31.41,38.8,35.0,Specific Gravity,extract,Sweet Stout
1.0490000000000002,1.012,4.86,29.75,29.87,72.0,Specific Gravity,All Grain,Robust Porter
1.055,1.014,5.46,0.0,5.72,70.0,Specific Gravity,All Grain,American IPA
1.071,1.018,6.95,79.11,6.88,75.0,Specific Gravity,All Grain,American IPA
1.054,1.006,6.29,34.93,4.48,65.0,Specific Gravity,All Grain,American Pale Ale
1.052,1.01,5.54,27.55,6.47,81.0,Specific Gravity,All Grain,American Pale Ale
1.067,1.012,7.17,0.0,5.22,60.0,Specific Gravity,All Grain,American IPA
1.055,1.0090000000000001,5.98,26.61,16.13,78.0,Specific Gravity,All Grain,Irish Red Ale
1.053,1.013,5.33,25.26,11.47,70.0,Specific Gravity,All Grain,American Amber Ale
1.045,1.011,4.49,24.63,5.61,35.0,Specific Gravity,extract,Blonde Ale
1.072,1.018,7.08,31.25,28.97,35.0,Specific Gravity,All Grain,California Common Beer
1.05,1.012,4.89,18.18,3.26,35.0,Specific Gravity,extract,Kölsch
1.051,1.01,5.38,26.4,2.99,35.0,Specific Gravity,extract,Blonde Ale
1.0659999999999998,1.012,7.14,21.27,6.68,70.0,Specific Gravity,All Grain,American Light Lager
1.069,1.013,7.33,63.44,7.44,70.0,Specific Gravity,All Grain,American IPA
1.054,1.016,5.05,27.3,8.79,80.0,Specific Gravity,extract,American Pale Ale
1.07,1.018,6.77,52.04,7.53,35.0,Specific Gravity,extract,American Pale Ale
1.065,1.018,6.19,64.78,4.8,65.0,Specific Gravity,All Grain,American IPA
1.041,1.0070000000000001,4.5,30.56,4.81,70.0,Specific Gravity,Partial Mash,American Pale Ale
1.063,1.021,5.53,58.84,9.56,75.0,Specific Gravity,All Grain,American IPA
1.051,1.0090000000000001,5.58,36.44,9.02,75.0,Specific Gravity,BIAB,American Pale Ale
1.075,1.0190000000000001,7.38,60.27,27.48,80.0,Specific Gravity,All Grain,Robust Porter
1.06,1.01,6.55,43.79,5.64,70.0,Specific Gravity,BIAB,American IPA
1.0590000000000002,1.015,5.82,23.29,3.17,85.0,Specific Gravity,All Grain,American Light Lager
1.063,1.0170000000000001,6.02,31.74,8.23,70.0,Specific Gravity,All Grain,American Pale Ale
1.0659999999999998,1.015,6.58,44.44,6.88,70.0,Specific Gravity,BIAB,American IPA
1.053,1.0070000000000001,5.98,59.77,5.62,75.0,Specific Gravity,All Grain,American Pale Ale
1.081,1.02,8.01,136.65,45.48,70.0,Specific Gravity,Partial Mash,American IPA
1.048,1.0090000000000001,5.18,36.25,8.98,75.0,Specific Gravity,All Grain,American IPA
1.053,1.01,5.57,42.15,4.44,85.0,Specific Gravity,All Grain,American Pale Ale
1.03,1.006,3.12,94.54,7.55,35.0,Specific Gravity,All Grain,American Pale Ale
1.082,1.023,7.73,60.11,35.98,35.0,Specific Gravity,extract,Russian Imperial Stout
1.06,1.014,5.98,22.4,4.89,75.0,Specific Gravity,BIAB,Weissbier
1.06,1.016,5.72,47.79,6.69,75.0,Specific Gravity,All Grain,American IPA
1.06,1.015,5.91,35.4,7.26,76.0,Specific Gravity,All Grain,American Pale Ale
1.056,1.014,5.51,42.04,6.59,70.0,Specific Gravity,BIAB,American Pale Ale
1.064,1.016,6.22,54.11,8.43,70.0,Specific Gravity,All Grain,American IPA
1.054,1.01,5.84,42.76,5.98,82.0,Specific Gravity,All Grain,American Pale Ale
1.055,1.014,5.41,10.53,7.89,70.0,Specific Gravity,All Grain,California Common Beer
1.047,1.0090000000000001,4.98,36.36,5.49,70.0,Specific Gravity,BIAB,American IPA
1.07,1.016,7.16,52.86,7.43,75.0,Specific Gravity,All Grain,American IPA
1.055,1.018,4.77,60.12,4.4,35.0,Specific Gravity,extract,American Pale Ale
1.051,1.013,5.02,30.54,5.84,80.0,Specific Gravity,BIAB,American Pale Ale
1.067,1.0170000000000001,6.64,0.0,4.75,80.0,Specific Gravity,All Grain,American Light Lager
1.0490000000000002,1.01,5.1,21.64,5.48,79.8,Specific Gravity,All Grain,American Pale Ale
1.044,1.008,4.72,38.14,20.74,70.0,Specific Gravity,BIAB,Irish Red Ale
1.053,1.015,5.0,23.08,4.67,70.0,Specific Gravity,All Grain,Witbier
1.064,1.013,6.74,64.2,7.79,70.0,Specific Gravity,All Grain,American IPA
1.056,1.012,5.73,71.32,9.27,72.5,Specific Gravity,All Grain,American Pale Ale
1.038,1.011,3.61,19.92,7.06,70.0,Specific Gravity,All Grain,American Pale Ale
1.05,1.012,5.1,25.12,3.64,70.0,Specific Gravity,All Grain,Kölsch
1.051,1.0090000000000001,5.56,33.26,23.2,65.0,Specific Gravity,BIAB,American Brown Ale
1.06,1.011,6.46,36.53,3.94,70.0,Specific Gravity,All Grain,Saison
1.097,1.0270000000000001,9.24,19.06,28.91,35.0,Specific Gravity,extract,American Brown Ale
1.057,1.014,5.62,32.55,21.82,80.0,Specific Gravity,BIAB,American Brown Ale
1.058,1.01,6.39,35.92,32.42,76.0,Specific Gravity,All Grain,Robust Porter
1.073,1.0190000000000001,7.1,78.8,11.26,35.0,Specific Gravity,extract,American IPA
1.042,1.01,4.07,38.87,5.54,57.0,Specific Gravity,All Grain,California Common Beer
1.051,1.012,5.16,18.78,3.75,75.0,Specific Gravity,BIAB,Kölsch
1.089,1.021,8.86,57.19,39.74,75.0,Specific Gravity,All Grain,Russian Imperial Stout
1.048,1.012,4.7,25.42,15.38,70.0,Specific Gravity,All Grain,Irish Red Ale
1.04,1.012,3.65,26.84,3.35,73.0,Specific Gravity,All Grain,Saison
1.042,1.01,4.11,65.9,2.96,35.0,Specific Gravity,extract,Kölsch
1.067,1.012,7.28,45.38,6.31,60.0,Specific Gravity,BIAB,American IPA
1.065,1.013,6.73,34.09,7.52,75.0,Specific Gravity,BIAB,Blonde Ale
1.047,1.0090000000000001,5.03,56.72,4.66,88.0,Specific Gravity,All Grain,American Pale Ale
1.0490000000000002,1.015,4.54,43.12,6.01,73.0,Specific Gravity,BIAB,American Pale Ale
1.06,1.011,6.4,56.95,7.08,70.0,Specific Gravity,All Grain,American IPA
1.0590000000000002,1.014,5.9,31.35,7.46,70.0,Specific Gravity,All Grain,American Pale Ale
1.045,1.006,5.03,10.09,3.06,75.0,Specific Gravity,All Grain,Weissbier
1.057,1.011,6.04,53.73,9.4,35.0,Specific Gravity,extract,American IPA
1.0659999999999998,1.013,6.97,147.18,7.53,65.0,Specific Gravity,All Grain,American IPA
1.061,1.012,6.37,26.25,6.17,80.0,Specific Gravity,All Grain,Saison
1.085,1.016,9.0,76.29,8.44,67.0,Specific Gravity,BIAB,American IPA
1.04,1.01,4.04,109.33,5.99,72.0,Specific Gravity,All Grain,American Pale Ale
1.053,1.011,5.54,32.45,6.12,79.0,Specific Gravity,BIAB,American Pale Ale
1.088,1.021,8.76,68.98,48.35,75.0,Specific Gravity,All Grain,American Stout
1.075,1.0270000000000001,6.27,153.34,7.73,70.0,Specific Gravity,Partial Mash,American IPA
1.0290000000000001,1.0070000000000001,2.88,60.19,40.45,35.0,Specific Gravity,All Grain,Russian Imperial Stout
1.048,1.0090000000000001,5.12,12.33,4.44,35.0,Specific Gravity,extract,California Common Beer
1.051,1.013,4.94,47.63,9.54,75.0,Specific Gravity,All Grain,American Pale Ale
1.047,1.013,4.41,50.48,5.74,60.0,Specific Gravity,Partial Mash,American Pale Ale
1.061,1.021,5.35,43.95,8.14,70.0,Specific Gravity,All Grain,American IPA
1.048,1.012,4.74,13.04,3.7,65.0,Specific Gravity,BIAB,Witbier
1.05,1.008,5.51,39.93,13.74,70.0,Specific Gravity,Partial Mash,American Amber Ale
1.05,1.012,5.06,34.28,14.18,35.0,Specific Gravity,extract,American Amber Ale
1.074,1.0190000000000001,7.23,42.43,18.72,75.0,Specific Gravity,All Grain,American Brown Ale
1.068,1.015,6.86,23.86,6.47,65.0,Specific Gravity,All Grain,American Pale Ale
1.047,1.0090000000000001,5.01,33.23,3.37,70.0,Specific Gravity,All Grain,American Pale Ale
